geneId,geneName,bnumber,leftEndPos,rightEndPos,strand
RDBECOLIGNC01618,modF,b0760,792316.0,793788.0,reverse
RDBECOLIGNC01619,yadC,b0135,149715.0,150953.0,reverse
RDBECOLIGNC01620,aas,b2836,2973855.0,2976014.0,reverse
RDBECOLIGNC01621,lptB,b3201,3343944.0,3344669.0,forward
RDBECOLIGNC01622,hpf,b3203,3346173.0,3346460.0,forward
RDBECOLIGNC01623,ptsN,b3204,3346578.0,3347069.0,forward
RDBECOLIGNC01624,yicG,b3646,3818874.0,3819491.0,forward
RDBECOLIGNC01625,yicH,b3655,3830457.0,3832166.0,forward
RDBECOLIGNC01626,yicI,b3656,3832219.0,3834537.0,reverse
RDBECOLIGNC01627,yicJ,b3657,3834547.0,3835929.0,reverse
RDBECOLIGNC01628,setC,b3659,3836953.0,3838137.0,forward
RDBECOLIGNC01629,yicL,b3660,3838248.0,3839171.0,forward
RDBECOLIGNC01630,nepI,b3662,3840549.0,3841739.0,reverse
RDBECOLIGNC01631,yicN,b3663,3841950.0,3842402.0,reverse
RDBECOLIGNC01632,adeQ,b3664,3842455.0,3843789.0,reverse
RDBECOLIGNC01633,adeD,b3665,3843964.0,3845730.0,forward
RDBECOLIGNC01634,emrD,b3673,3853922.0,3855106.0,forward
RDBECOLIGNC01635,yidF,b3674,3855114.0,3855611.0,reverse
RDBECOLIGNC01636,yidG,b3675,3855608.0,3855970.0,reverse
RDBECOLIGNC01637,yidH,b3676,3855960.0,3856307.0,reverse
RDBECOLIGNC01638,yidI,b3677,3856415.0,3856864.0,forward
RDBECOLIGNC01639,galM,b0756,787797.0,788837.0,reverse
RDBECOLIGNC01640,gpmA,b0755,786843.0,787595.0,reverse
RDBECOLIGNC01641,pnuC,b0751,783166.0,783885.0,forward
RDBECOLIGNC01642,udk,b2066,2142307.0,2142948.0,reverse
RDBECOLIGNC01643,nudC,b3996,4196903.0,4197676.0,forward
RDBECOLIGNC01644,acrA,b0463,484426.0,485619.0,reverse
RDBECOLIGNC01645,acrB,b0462,481254.0,484403.0,reverse
RDBECOLIGNC01646,yidJ,b3678,3856911.0,3858404.0,reverse
RDBECOLIGNC01647,yidK,b3679,3858401.0,3860116.0,reverse
RDBECOLIGNC01648,yidL,b3680,3860283.0,3861176.0,forward
RDBECOLIGNC01649,glvG,b4556,3861173.0,3861987.0,reverse
RDBECOLIGNC01650,glvB,b3682,3861987.0,3862472.0,reverse
RDBECOLIGNC01651,glvC,b3683,3862497.0,3863603.0,reverse
RDBECOLIGNC01652,yidP,b3684,3863899.0,3864615.0,forward
RDBECOLIGNC01653,yidQ,b3688,3867728.0,3868060.0,forward
RDBECOLIGNC01654,yidR,b3689,3868062.0,3869309.0,reverse
RDBECOLIGNC01655,cbrA,b3690,3869377.0,3870441.0,forward
RDBECOLIGNC01656,yidX,b3696,3875438.0,3876094.0,forward
RDBECOLIGNC01657,mdtL,b3710,3891615.0,3892790.0,forward
RDBECOLIGNC01658,yidZ,b3711,3892765.0,3893724.0,forward
RDBECOLIGNC01659,yieE,b3712,3893881.0,3894630.0,forward
RDBECOLIGNC01660,yieF,b3713,3894652.0,3895218.0,forward
RDBECOLIGNC01661,adeP,b3714,3895272.0,3896609.0,reverse
RDBECOLIGNC01662,yieH,b3715,3896774.0,3897439.0,forward
RDBECOLIGNC01663,cbrB,b3716,3897506.0,3897973.0,forward
RDBECOLIGNC01664,cbrC,b3717,3898022.0,3898609.0,forward
RDBECOLIGNC01665,yieK,b3718,3898671.0,3899393.0,reverse
RDBECOLIGNC01666,yieL,b3719,3899408.0,3900577.0,reverse
RDBECOLIGNC01667,viaA,b3745,3928152.0,3929603.0,reverse
RDBECOLIGNC01668,ravA,b3746,3929597.0,3931093.0,reverse
RDBECOLIGNC01669,hsrA,b3754,3939185.0,3940612.0,reverse
RDBECOLIGNC01670,yieP,b3755,3940635.0,3941327.0,reverse
RDBECOLIGNC01671,phoH,b1020,1084992.0,1086056.0,forward
RDBECOLIGNC01672,efeB,b1019,1083376.0,1084647.0,forward
RDBECOLIGNC01673,gmhB,b0200,222833.0,223408.0,forward
RDBECOLIGNC01674,metI,b0198,220968.0,221621.0,reverse
RDBECOLIGNC01675,rsd,b3995,4196332.0,4196808.0,reverse
RDBECOLIGNC01676,nfrB,b0569,590941.0,593178.0,reverse
RDBECOLIGNC01677,nfrA,b0568,587982.0,590954.0,reverse
RDBECOLIGNC01678,envR,b3264,3412803.0,3413465.0,reverse
RDBECOLIGNC01679,yddA,b1496,1577657.0,1579342.0,reverse
RDBECOLIGNC01680,yddB,b1495,1575247.0,1577619.0,reverse
RDBECOLIGNC01681,pqqL,b1494,1572407.0,1575202.0,reverse
RDBECOLIGNC01682,panC,b0133,147944.0,148795.0,reverse
RDBECOLIGNC01683,panD,b0131,146314.0,146694.0,reverse
RDBECOLIGNC01684,rpnC,b0132,146968.0,147870.0,forward
RDBECOLIGNC01685,yadE,b0130,145081.0,146310.0,forward
RDBECOLIGNC01686,rpnA,b3411,3543167.0,3544045.0,forward
RDBECOLIGNC01687,otsA,b1896,1980188.0,1981612.0,reverse
RDBECOLIGNC01688,otsB,b1897,1981587.0,1982387.0,reverse
RDBECOLIGNC01689,chaA,b1216,1270749.0,1271849.0,reverse
RDBECOLIGNC01690,setA,b0070,77621.0,78799.0,forward
RDBECOLIGNC01691,tsaE,b4168,4395585.0,4396046.0,forward
RDBECOLIGNC01692,nnr,b4167,4394066.0,4395613.0,forward
RDBECOLIGNC01693,yciK,b1271,1328354.0,1329112.0,reverse
RDBECOLIGNC01694,ydcD,b1457,1529922.0,1530404.0,forward
RDBECOLIGNC01695,pptA,b1461,1533052.0,1533285.0,forward
RDBECOLIGNC01696,yibF,b3592,3761347.0,3761955.0,reverse
RDBECOLIGNC01697,yibG,b3596,3768177.0,3768638.0,forward
RDBECOLIGNC01698,yibH,b3597,3770243.0,3771379.0,reverse
RDBECOLIGNC01699,yibI,b3598,3771382.0,3771744.0,reverse
RDBECOLIGNC01700,yibJ,b3595,3767221.0,3767922.0,forward
RDBECOLIGNC01701,yhhJ,b3485,3625679.0,3626803.0,reverse
RDBECOLIGNC01702,selU,b0503,530132.0,531226.0,reverse
RDBECOLIGNC01703,ybbC,b0498,527581.0,527949.0,forward
RDBECOLIGNC01704,ybbD,b0501,528640.0,529130.0,forward
RDBECOLIGNC01705,nuoM,b2277,2391512.0,2393041.0,reverse
RDBECOLIGNC01706,nuoF,b2284,2400218.0,2401555.0,reverse
RDBECOLIGNC01707,ybfE,b0685,711605.0,711898.0,reverse
RDBECOLIGNC01708,ybfF,b0686,712038.0,712802.0,reverse
RDBECOLIGNC01709,ybfG,b0691,715947.0,716597.0,reverse
RDBECOLIGNC01710,trmB,b2960,3102133.0,3102852.0,reverse
RDBECOLIGNC01711,yneO,b4696,1592665.0,1598086.0,reverse
RDBECOLIGNC01712,nrfA,b4070,4287764.0,4289200.0,forward
RDBECOLIGNC01713,smpB,b2620,2754896.0,2755378.0,forward
RDBECOLIGNC01714,intA,b2622,2756159.0,2757400.0,forward
RDBECOLIGNC01715,grcA,b2579,2716066.0,2716449.0,reverse
RDBECOLIGNC01716,yfiE,b2577,2714439.0,2715320.0,reverse
RDBECOLIGNC01717,yfiF,b2581,2717491.0,2718528.0,reverse
RDBECOLIGNC01718,gmd,b2053,2127193.0,2128314.0,reverse
RDBECOLIGNC01719,fcl,b2052,2126225.0,2127190.0,reverse
RDBECOLIGNC01720,gmm,b2051,2125743.0,2126222.0,reverse
RDBECOLIGNC01721,wcaI,b2050,2124523.0,2125746.0,reverse
RDBECOLIGNC01722,cmtB,b2934,3078887.0,3079330.0,reverse
RDBECOLIGNC01723,cmtA,b2933,3077471.0,3078859.0,reverse
RDBECOLIGNC01724,ygdD,b2807,2941236.0,2941631.0,reverse
RDBECOLIGNC01725,rlmM,b2806,2940143.0,2941243.0,reverse
RDBECOLIGNC01726,gcvA,b2808,2941650.0,2942567.0,reverse
RDBECOLIGNC01727,lplA,b4386,4623101.0,4624117.0,reverse
RDBECOLIGNC01728,talA,b2464,2578666.0,2579616.0,forward
RDBECOLIGNC01729,hofC,b0106,114522.0,115724.0,reverse
RDBECOLIGNC01730,hybA,b2996,3144154.0,3145140.0,reverse
RDBECOLIGNC01731,hybB,b2995,3142986.0,3144164.0,reverse
RDBECOLIGNC01732,hybC,b2994,3141286.0,3142989.0,reverse
RDBECOLIGNC01733,hybD,b2993,3140792.0,3141286.0,reverse
RDBECOLIGNC01734,hybE,b2992,3140311.0,3140799.0,reverse
RDBECOLIGNC01735,hybF,b2991,3139977.0,3140318.0,reverse
RDBECOLIGNC01736,hybG,b2990,3139716.0,3139964.0,reverse
RDBECOLIGNC01737,yebE,b1846,1929048.0,1929707.0,reverse
RDBECOLIGNC01738,yebF,b1847,1930034.0,1930390.0,reverse
RDBECOLIGNC01739,yebG,b1848,1930457.0,1930747.0,reverse
RDBECOLIGNC01740,purT,b1849,1930881.0,1932059.0,forward
RDBECOLIGNC01741,gcvP,b2903,3046168.0,3049041.0,reverse
RDBECOLIGNC01742,aidB,b4187,4414275.0,4415900.0,forward
RDBECOLIGNC01743,yjfC,b4186,4413028.0,4414191.0,forward
RDBECOLIGNC01744,torA,b0997,1059256.0,1061802.0,forward
RDBECOLIGNC01745,torC,b0996,1058084.0,1059256.0,forward
RDBECOLIGNC01746,ispF,b2746,2871301.0,2871780.0,reverse
RDBECOLIGNC01747,umpG,b2744,2869513.0,2870274.0,reverse
RDBECOLIGNC01748,purU,b1232,1287782.0,1288624.0,reverse
RDBECOLIGNC01749,yceI,b1056,1117901.0,1118476.0,reverse
RDBECOLIGNC01750,amtB,b0451,472966.0,474252.0,forward
RDBECOLIGNC01751,puuB,b1301,1364232.0,1365512.0,forward
RDBECOLIGNC01752,amiA,b2435,2552352.0,2553221.0,forward
RDBECOLIGNC01753,yghB,b3009,3153563.0,3154222.0,forward
RDBECOLIGNC01754,yddE,b1464,1534965.0,1535858.0,reverse
RDBECOLIGNC01755,etk,b0981,1042030.0,1044210.0,reverse
RDBECOLIGNC01756,rpiB,b4090,4313350.0,4313799.0,forward
RDBECOLIGNC01757,mobB,b3856,4040906.0,4041433.0,reverse
RDBECOLIGNC01758,mobA,b3857,4041415.0,4041999.0,reverse
RDBECOLIGNC01759,yihD,b3858,4042069.0,4042338.0,forward
RDBECOLIGNC01760,srkA,b3859,4042415.0,4043401.0,forward
RDBECOLIGNC01761,yihF,b3861,4044199.0,4045629.0,forward
RDBECOLIGNC01762,yihG,b3862,4045670.0,4046602.0,reverse
RDBECOLIGNC01763,yihI,b3866,4051347.0,4051856.0,forward
RDBECOLIGNC01764,hemN,b3867,4052045.0,4053418.0,forward
RDBECOLIGNC01765,bipA,b3871,4058407.0,4060230.0,forward
RDBECOLIGNC01766,yihL,b3872,4060447.0,4061157.0,forward
RDBECOLIGNC01767,yihM,b3873,4061165.0,4062145.0,forward
RDBECOLIGNC01768,yihN,b3874,4062247.0,4063512.0,forward
RDBECOLIGNC01769,yihO,b3876,4064363.0,4065766.0,reverse
RDBECOLIGNC01770,yihP,b3877,4065809.0,4067194.0,reverse
RDBECOLIGNC01771,yihQ,b3878,4067240.0,4069276.0,reverse
RDBECOLIGNC01772,yihR,b3879,4069475.0,4070401.0,reverse
RDBECOLIGNC01773,yihS,b3880,4070515.0,4071756.0,reverse
RDBECOLIGNC01774,yihT,b3881,4071773.0,4072651.0,reverse
RDBECOLIGNC01775,yihU,b3882,4072675.0,4073571.0,reverse
RDBECOLIGNC01776,yihV,b3883,4073739.0,4074635.0,forward
RDBECOLIGNC01777,csqR,b3884,4074669.0,4075454.0,forward
RDBECOLIGNC01778,yihX,b3885,4075553.0,4076152.0,forward
RDBECOLIGNC01779,yihY,b3886,4076146.0,4077018.0,forward
RDBECOLIGNC01780,dtd,b3887,4077015.0,4077452.0,forward
RDBECOLIGNC01781,madA,b3888,4077449.0,4078438.0,forward
RDBECOLIGNC01782,yiiE,b3889,4079291.0,4079509.0,forward
RDBECOLIGNC01783,yiiF,b3890,4079751.0,4079969.0,forward
RDBECOLIGNC01784,fdoI,b3892,4081225.0,4081860.0,reverse
RDBECOLIGNC01785,fdoH,b3893,4081857.0,4082759.0,reverse
RDBECOLIGNC01786,fdoG,b3894,4082772.0,4085822.0,reverse
RDBECOLIGNC01787,fdhD,b3895,4086016.0,4086849.0,forward
RDBECOLIGNC01788,yiiG,b3896,4087002.0,4088057.0,forward
RDBECOLIGNC01789,frvR,b3897,4088107.0,4089855.0,reverse
RDBECOLIGNC01790,frvX,b3898,4089855.0,4090925.0,reverse
RDBECOLIGNC01791,frvB,b3899,4090915.0,4092366.0,reverse
RDBECOLIGNC01792,frvA,b3900,4092377.0,4092823.0,reverse
RDBECOLIGNC01793,rhaM,b3901,4093124.0,4093438.0,reverse
RDBECOLIGNC01794,rhaD,b3902,4093448.0,4094272.0,reverse
RDBECOLIGNC01795,rhaA,b3903,4094723.0,4095982.0,reverse
RDBECOLIGNC01796,rhaB,b3904,4095979.0,4097448.0,reverse
RDBECOLIGNC01797,kdgT,b3909,4101690.0,4102673.0,forward
RDBECOLIGNC01798,yiiM,b3910,4102822.0,4103496.0,forward
RDBECOLIGNC01799,gph,b3385,3513631.0,3514389.0,reverse
RDBECOLIGNC01800,fieF,b3915,4106469.0,4107371.0,forward
RDBECOLIGNC01801,yiiQ,b3920,4111615.0,4112214.0,reverse
RDBECOLIGNC01802,yiiR,b3921,4112315.0,4112755.0,forward
RDBECOLIGNC01803,yiiS,b3922,4112967.0,4113266.0,forward
RDBECOLIGNC01804,uspD,b3923,4113293.0,4113721.0,forward
RDBECOLIGNC01805,zapB,b3928,4118515.0,4118760.0,forward
RDBECOLIGNC01806,rraA,b3929,4118845.0,4119330.0,reverse
RDBECOLIGNC01807,menA,b3930,4119423.0,4120349.0,reverse
RDBECOLIGNC01808,hslU,b3931,4120416.0,4121747.0,reverse
RDBECOLIGNC01809,yiiX,b3937,4127286.0,4127894.0,reverse
RDBECOLIGNC01810,tehA,b1429,1500573.0,1501565.0,forward
RDBECOLIGNC01811,tehB,b1430,1501562.0,1502155.0,forward
RDBECOLIGNC01812,opgG,b1048,1109335.0,1110870.0,forward
RDBECOLIGNC01813,opgH,b1049,1110863.0,1113406.0,forward
RDBECOLIGNC01814,trxC,b2582,2718735.0,2719154.0,forward
RDBECOLIGNC01815,trmL,b3606,3781215.0,3781688.0,forward
RDBECOLIGNC01816,dctR,b3507,3654683.0,3655213.0,forward
RDBECOLIGNC01817,slp,b3506,3653961.0,3654527.0,forward
RDBECOLIGNC01818,yeeA,b2008,2079533.0,2080591.0,reverse
RDBECOLIGNC01819,sbmC,b2009,2080789.0,2081262.0,reverse
RDBECOLIGNC01820,dacD,b2010,2081381.0,2082547.0,reverse
RDBECOLIGNC01821,tsuB,b2012,2084226.0,2084453.0,reverse
RDBECOLIGNC01822,tsuA,b2013,2084467.0,2085525.0,reverse
RDBECOLIGNC01823,plaP,b2014,2085704.0,2087062.0,reverse
RDBECOLIGNC01824,rpoE,b2573,2709437.0,2710012.0,reverse
RDBECOLIGNC01825,recT,b1349,1413984.0,1414793.0,reverse
RDBECOLIGNC01826,ralR,b1348,1413733.0,1413927.0,reverse
RDBECOLIGNC01827,rcbA,b1347,1413531.0,1413740.0,reverse
RDBECOLIGNC01828,yijE,b3943,4136108.0,4137013.0,forward
RDBECOLIGNC01829,yijF,b3944,4137040.0,4137657.0,reverse
RDBECOLIGNC01830,gldA,b3945,4137932.0,4139035.0,reverse
RDBECOLIGNC01831,fsaB,b3946,4139046.0,4139708.0,reverse
RDBECOLIGNC01832,ptsA,b3947,4139720.0,4142221.0,reverse
RDBECOLIGNC01833,frwC,b3949,4142530.0,4143609.0,forward
RDBECOLIGNC01834,frwB,b3950,4143624.0,4143944.0,forward
RDBECOLIGNC01835,pflD,b3951,4143995.0,4146292.0,forward
RDBECOLIGNC01836,pflC,b3952,4146258.0,4147136.0,forward
RDBECOLIGNC01837,frwD,b3953,4147138.0,4147479.0,forward
RDBECOLIGNC01838,yijO,b3954,4147466.0,4148317.0,reverse
RDBECOLIGNC01839,eptC,b3955,4148532.0,4150265.0,reverse
RDBECOLIGNC01840,nfi,b3998,4198790.0,4199461.0,forward
RDBECOLIGNC01841,yjaG,b3999,4199504.0,4200094.0,forward
RDBECOLIGNC01842,yjaH,b4001,4200566.0,4201261.0,forward
RDBECOLIGNC01843,zraP,b4002,4201263.0,4201688.0,reverse
RDBECOLIGNC01844,yjbB,b4020,4227731.0,4229362.0,forward
RDBECOLIGNC01845,pepE,b4021,4229453.0,4230142.0,reverse
RDBECOLIGNC01846,rluF,b4022,4230354.0,4231226.0,forward
RDBECOLIGNC01847,yjbD,b4023,4231359.0,4231631.0,reverse
RDBECOLIGNC01848,yjbE,b4026,4235906.0,4236148.0,forward
RDBECOLIGNC01849,yjbF,b4027,4236262.0,4236900.0,forward
RDBECOLIGNC01850,yjbG,b4028,4236897.0,4237634.0,forward
RDBECOLIGNC01851,yjbH,b4029,4237634.0,4239730.0,forward
RDBECOLIGNC01852,yjbI,b4038,4250703.0,4252283.0,forward
RDBECOLIGNC01853,yjbJ,b4045,4259237.0,4259446.0,forward
RDBECOLIGNC01854,zur,b4046,4259488.0,4260003.0,reverse
RDBECOLIGNC01855,yjbL,b4047,4260321.0,4260575.0,forward
RDBECOLIGNC01856,yjbM,b4048,4260599.0,4261306.0,forward
RDBECOLIGNC01857,dusA,b4049,4261669.0,4262706.0,forward
RDBECOLIGNC01858,pspG,b4050,4262840.0,4263082.0,forward
RDBECOLIGNC01859,aphA,b4055,4269414.0,4270127.0,forward
RDBECOLIGNC01860,yjbQ,b4056,4270238.0,4270654.0,forward
RDBECOLIGNC01861,yjbR,b4057,4270658.0,4271014.0,forward
RDBECOLIGNC01862,yjcB,b4060,4274760.0,4275041.0,reverse
RDBECOLIGNC01863,pdeC,b4061,4275471.0,4277057.0,forward
RDBECOLIGNC01864,ghxP,b4064,4278479.0,4279828.0,forward
RDBECOLIGNC01865,yjcE,b4065,4279980.0,4281629.0,forward
RDBECOLIGNC01866,yjcF,b4066,4281783.0,4283075.0,reverse
RDBECOLIGNC01867,actP,b4067,4283253.0,4284902.0,reverse
RDBECOLIGNC01868,yjcH,b4068,4284899.0,4285213.0,reverse
RDBECOLIGNC01869,nrfB,b4071,4289245.0,4289811.0,forward
RDBECOLIGNC01870,nrfC,b4072,4289808.0,4290479.0,forward
RDBECOLIGNC01871,nrfD,b4073,4290476.0,4291432.0,forward
RDBECOLIGNC01872,nrfE,b4074,4291512.0,4293170.0,forward
RDBECOLIGNC01873,nrfF,b4075,4293163.0,4293546.0,forward
RDBECOLIGNC01874,nrfG,b4076,4293543.0,4294139.0,forward
RDBECOLIGNC01875,yjcO,b4078,4296436.0,4297125.0,reverse
RDBECOLIGNC01876,mdtP,b4080,4299564.0,4301030.0,reverse
RDBECOLIGNC01877,mdtO,b4081,4301027.0,4303078.0,reverse
RDBECOLIGNC01878,mdtN,b4082,4303078.0,4304109.0,reverse
RDBECOLIGNC01879,yjcS,b4083,4304612.0,4306597.0,reverse
RDBECOLIGNC01880,alsK,b4084,4306870.0,4307799.0,reverse
RDBECOLIGNC01881,alsE,b4085,4307783.0,4308478.0,reverse
RDBECOLIGNC01882,alsC,b4086,4308489.0,4309469.0,reverse
RDBECOLIGNC01883,alsA,b4087,4309448.0,4310980.0,reverse
RDBECOLIGNC01884,lldP,b3603,3777399.0,3779054.0,forward
RDBECOLIGNC01885,lldR,b3604,3779054.0,3779830.0,forward
RDBECOLIGNC01886,lldD,b3605,3779827.0,3781017.0,forward
RDBECOLIGNC01887,yibL,b3602,3776665.0,3777027.0,forward
RDBECOLIGNC01888,mtlR,b3601,3775572.0,3776159.0,forward
RDBECOLIGNC01889,adiY,b4116,4337168.0,4337929.0,reverse
RDBECOLIGNC01890,flgK,b1082,1138378.0,1140021.0,forward
RDBECOLIGNC01891,zntR,b3292,3438705.0,3439130.0,reverse
RDBECOLIGNC01892,yhdN,b3293,3439141.0,3439509.0,reverse
RDBECOLIGNC01893,nupC,b2393,2513042.0,2514244.0,forward
RDBECOLIGNC01894,htrE,b0139,152829.0,155426.0,reverse
RDBECOLIGNC01895,yadV,b0140,155461.0,156201.0,reverse
RDBECOLIGNC01896,fimI,b4315,4543728.0,4544267.0,forward
RDBECOLIGNC01897,fliP,b1948,2021869.0,2022606.0,forward
RDBECOLIGNC01898,fliQ,b1949,2022616.0,2022885.0,forward
RDBECOLIGNC01899,fliR,b1950,2022893.0,2023678.0,forward
RDBECOLIGNC01900,rfbA,b2039,2110138.0,2111019.0,reverse
RDBECOLIGNC01901,rfbC,b2038,2109581.0,2110138.0,reverse
RDBECOLIGNC01902,rfbX,b2037,2108337.0,2109584.0,reverse
RDBECOLIGNC01903,glf,b2036,2107226.0,2108329.0,reverse
RDBECOLIGNC01904,wbbH,b2035,2106060.0,2107226.0,reverse
RDBECOLIGNC01905,wbbI,b2034,2105065.0,2106057.0,reverse
RDBECOLIGNC01906,wbbJ,b2033,2104494.0,2105084.0,reverse
RDBECOLIGNC01907,wbbK,b2032,2103391.0,2104509.0,reverse
RDBECOLIGNC01908,wbbL,b4571,2101396.0,2103389.0,reverse
RDBECOLIGNC01909,yehA,b2108,2187380.0,2188414.0,reverse
RDBECOLIGNC01910,yehB,b2109,2188430.0,2190910.0,reverse
RDBECOLIGNC01911,yehC,b2110,2190926.0,2191645.0,reverse
RDBECOLIGNC01912,yehD,b2111,2191680.0,2192222.0,reverse
RDBECOLIGNC01913,yehE,b2112,2192515.0,2192796.0,reverse
RDBECOLIGNC01914,yehF,b2115,2196474.0,2197298.0,forward
RDBECOLIGNC01915,yehI,b2118,2200279.0,2203911.0,forward
RDBECOLIGNC01916,yehL,b2119,2204596.0,2205684.0,forward
RDBECOLIGNC01917,yehM,b2120,2205695.0,2207974.0,forward
RDBECOLIGNC01918,yehP,b2121,2207967.0,2209103.0,forward
RDBECOLIGNC01919,yehQ,b2122,2209100.0,2210944.0,forward
RDBECOLIGNC01920,yehR,b2123,2211225.0,2211686.0,forward
RDBECOLIGNC01921,yehS,b2124,2211726.0,2212196.0,reverse
RDBECOLIGNC01922,btsR,b2125,2212243.0,2212962.0,reverse
RDBECOLIGNC01923,btsS,b2126,2212959.0,2214644.0,reverse
RDBECOLIGNC01924,mlrA,b2127,2214866.0,2215597.0,forward
RDBECOLIGNC01925,yehW,b2128,2215745.0,2216476.0,reverse
RDBECOLIGNC01926,yehX,b2129,2216481.0,2217407.0,reverse
RDBECOLIGNC01927,yehY,b2130,2217400.0,2218557.0,reverse
RDBECOLIGNC01928,osmF,b2131,2218564.0,2219481.0,reverse
RDBECOLIGNC01929,bglX,b2132,2219692.0,2221989.0,reverse
RDBECOLIGNC01930,pbpG,b2134,2223938.0,2224870.0,reverse
RDBECOLIGNC01931,yohC,b2135,2225044.0,2225631.0,reverse
RDBECOLIGNC01932,yohD,b2136,2225801.0,2226379.0,forward
RDBECOLIGNC01933,yohF,b2137,2226509.0,2227270.0,reverse
RDBECOLIGNC01934,mdtQ,b2139,2227323.0,2228758.0,reverse
RDBECOLIGNC01935,dusC,b2140,2229438.0,2230385.0,reverse
RDBECOLIGNC01936,yohJ,b2141,2230624.0,2231022.0,forward
RDBECOLIGNC01937,yohK,b2142,2231019.0,2231714.0,forward
RDBECOLIGNC01938,sanA,b2144,2232878.0,2233597.0,forward
RDBECOLIGNC01939,yeiG,b2154,2243910.0,2244746.0,forward
RDBECOLIGNC01940,yeiH,b2158,2249717.0,2250766.0,forward
RDBECOLIGNC01941,yeiI,b2160,2251700.0,2252788.0,forward
RDBECOLIGNC01942,nupX,b2161,2252895.0,2254145.0,reverse
RDBECOLIGNC01943,rihB,b2162,2254245.0,2255186.0,reverse
RDBECOLIGNC01944,yeiL,b2163,2255355.0,2256014.0,forward
RDBECOLIGNC01945,psuT,b2164,2256085.0,2257335.0,reverse
RDBECOLIGNC01946,psuG,b2165,2257429.0,2258367.0,reverse
RDBECOLIGNC01947,setB,b2170,2263863.0,2265044.0,forward
RDBECOLIGNC01948,efpL,b2171,2265450.0,2266022.0,forward
RDBECOLIGNC01949,yeiQ,b2172,2266245.0,2267711.0,forward
RDBECOLIGNC01950,yejA,b2177,2272364.0,2274178.0,forward
RDBECOLIGNC01951,yejB,b2178,2274179.0,2275273.0,forward
RDBECOLIGNC01952,yejE,b2179,2275273.0,2276298.0,forward
RDBECOLIGNC01953,yejF,b2180,2276300.0,2277889.0,forward
RDBECOLIGNC01954,yejG,b2181,2277893.0,2278237.0,reverse
RDBECOLIGNC01955,yejL,b2187,2284129.0,2284356.0,forward
RDBECOLIGNC01956,rsuA,b2183,2279788.0,2280483.0,reverse
RDBECOLIGNC01957,radD,b2184,2280632.0,2282392.0,forward
RDBECOLIGNC01958,yejK,b2186,2282940.0,2283947.0,reverse
RDBECOLIGNC01959,lapC,b2188,2284376.0,2286136.0,forward
RDBECOLIGNC01960,yejO,b2190,2286390.0,2290180.0,reverse
RDBECOLIGNC01961,ccmH,b2194,2291358.0,2292410.0,reverse
RDBECOLIGNC01962,ccmG,b2195,2292407.0,2292964.0,reverse
RDBECOLIGNC01963,ccmF,b2196,2292961.0,2294904.0,reverse
RDBECOLIGNC01964,ccmE,b2197,2294901.0,2295380.0,reverse
RDBECOLIGNC01965,ccmC,b2199,2295583.0,2296320.0,reverse
RDBECOLIGNC01966,ccmB,b2200,2296362.0,2297024.0,reverse
RDBECOLIGNC01967,ccmA,b2201,2297021.0,2297644.0,reverse
RDBECOLIGNC01968,napC,b2202,2297657.0,2298259.0,reverse
RDBECOLIGNC01969,napB,b2203,2298269.0,2298718.0,reverse
RDBECOLIGNC01970,napH,b2204,2298715.0,2299578.0,reverse
RDBECOLIGNC01971,napG,b2205,2299565.0,2300260.0,reverse
RDBECOLIGNC01972,napA,b2206,2300267.0,2302753.0,reverse
RDBECOLIGNC01973,napF,b2208,2303003.0,2303497.0,reverse
RDBECOLIGNC01974,mqo,b2210,2305108.0,2306754.0,reverse
RDBECOLIGNC01975,yojI,b2211,2306972.0,2308615.0,reverse
RDBECOLIGNC01976,ftp,b2214,2310479.0,2311534.0,reverse
RDBECOLIGNC01977,nikA,b3476,3613667.0,3615241.0,forward
RDBECOLIGNC01978,nikB,b3477,3615241.0,3616185.0,forward
RDBECOLIGNC01979,nikC,b3478,3616182.0,3617015.0,forward
RDBECOLIGNC01980,nikD,b3479,3617015.0,3617779.0,forward
RDBECOLIGNC01981,nikE,b3480,3617776.0,3618582.0,forward
RDBECOLIGNC01982,recX,b2698,2822139.0,2822639.0,reverse
RDBECOLIGNC01983,ppdA,b2826,2963707.0,2964177.0,reverse
RDBECOLIGNC01984,nuoA,b2288,2404629.0,2405072.0,reverse
RDBECOLIGNC01985,nuoB,b2287,2403951.0,2404613.0,reverse
RDBECOLIGNC01986,nuoC,b2286,2402055.0,2403845.0,reverse
RDBECOLIGNC01987,nuoE,b2285,2401552.0,2402052.0,reverse
RDBECOLIGNC01988,nuoG,b2283,2397439.0,2400165.0,reverse
RDBECOLIGNC01989,nuoH,b2282,2396465.0,2397442.0,reverse
RDBECOLIGNC01990,nuoI,b2281,2395908.0,2396450.0,reverse
RDBECOLIGNC01991,nuoJ,b2280,2395342.0,2395896.0,reverse
RDBECOLIGNC01992,nuoK,b2279,2395043.0,2395345.0,reverse
RDBECOLIGNC01993,nuoL,b2278,2393205.0,2395046.0,reverse
RDBECOLIGNC01994,nuoN,b2276,2390048.0,2391505.0,reverse
RDBECOLIGNC01995,sgrR,b0069,75644.0,77299.0,reverse
RDBECOLIGNC01996,secG,b3175,3322173.0,3322505.0,reverse
RDBECOLIGNC01997,chpB,b4225,4448692.0,4449042.0,forward
